,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,PCT_CLAY,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
170,0.1030617,2.061234,0.0,23.905518,0.4798238,11.5,0.0,0.12425,0.12425,0.0,23.904999,8.419665,4.102547,4.317118,1.1651616
171,0.0982838,1.965676,0.0,24.415527,0.4631554,11.5,0.0,0.2545,0.2545,0.0,24.305756,8.5290785,4.103407,4.4256716,1.1653602
172,0.10180329,2.0360658,0.0,24.019775,0.46374798,11.5,0.0,4.9744997,4.9744997,0.0,23.31668,8.940313,4.327661,4.6126523,1.1655383
173,0.12911482,2.5822964,0.0,22.33133,0.53097814,11.5,0.0,5.34725,5.34725,0.0,21.812347,8.197101,3.948578,4.2485228,1.16574
174,0.11720354,2.3440707,0.0,21.918854,0.5032948,11.5,0.0,0.37299997,0.37299997,0.0,21.278503,8.447364,3.8140478,4.633316,1.1659181
175,0.1129251,2.258502,0.0,23.170258,0.4913989,11.5,0.0,0.62174994,0.62174994,0.0,22.96698,9.167356,4.152564,5.0147915,1.1660497
176,0.103941545,2.078831,0.0,23.990051,0.46676028,11.5,0.0,0.0,0.0,0.0,23.654083,8.440716,4.0400867,4.400629,1.1662655
177,0.09838865,1.967773,0.0,23.802917,0.44375733,11.5,0.0,2.3657498,2.3657498,0.0,24.03598,8.919157,4.220063,4.699094,1.166471
178,0.10629529,2.1259058,0.0,24.165192,0.46179125,11.5,0.0,0.12425,0.12425,0.0,24.30774,8.844929,4.2311,4.6138287,1.1666089
179,0.09881813,1.9763626,0.0,25.621185,0.4398055,11.5,0.0,1.61675,1.61675,0.0,25.82721,8.043107,4.054254,3.988853,1.166819
180,0.1002351,2.0047019,0.0,25.940826,0.43698338,11.5,0.0,0.0,0.0,0.0,26.000854,8.351187,4.0332084,4.3179784,1.1669914
181,0.091927305,1.838546,0.0,26.78894,0.40830204,11.5,0.0,0.0,0.0,0.0,27.009094,7.870674,3.903974,3.9667,1.1671559
182,0.098548576,1.9709716,0.0,25.87616,0.4157402,11.5,0.0,8.657499,8.657499,0.0,25.818024,8.849778,4.211133,4.638645,1.1672642
183,0.12181196,2.4362395,0.0,25.783295,0.47557852,11.5,0.0,3.9799998,3.9799998,0.0,25.600433,8.85132,4.1707163,4.680604,1.1674799
184,0.11173984,2.2347968,0.0,25.997894,0.44928917,11.5,0.0,0.0,0.0,0.0,25.193817,8.546347,4.042635,4.5037117,1.167658
185,0.10344123,2.0688245,0.0,26.262878,0.42786214,11.5,0.0,0.38199997,0.38199997,0.0,26.03482,8.029563,4.0136695,4.0158935,1.167789
186,0.09998509,1.9997019,0.0,26.576965,0.43064556,11.5,0.0,0.375,0.375,0.0,26.177216,8.367555,4.0818396,4.285715,1.1679459
187,0.09469161,1.8938322,0.0,26.665253,0.41458625,11.5,0.0,0.0,0.0,0.0,26.701538,8.244132,4.06973,4.174402,1.1681242
188,0.09331189,1.8662379,0.0,25.653717,0.39698842,11.5,0.0,13.556002,13.556002,0.0,25.18869,7.786358,3.8980787,3.8882792,1.168261
189,0.121873856,2.437477,0.0,24.262207,0.45373467,11.5,0.0,6.2245,6.2245,0.0,23.618927,7.7227383,3.7913141,3.9314241,1.1683991
190,0.11266225,2.253245,0.0,24.584808,0.4374832,11.5,0.0,8.1445,8.1445,0.0,24.059021,8.413258,3.805468,4.6077895,1.1685913
191,0.11991203,2.3982406,0.0,25.186737,0.45152193,11.5,0.0,0.0,0.0,0.0,24.718323,8.312402,3.772155,4.540247,1.1687782
192,0.10737537,2.1475074,0.0,26.06601,0.4230773,11.5,0.0,0.0,0.0,0.0,26.028778,7.8768034,3.8906574,3.986146,1.1688988
193,0.10100267,2.0200534,0.0,26.24234,0.40515935,11.5,0.0,0.0,0.0,0.0,25.809448,8.163369,3.8746147,4.2887545,1.169088
194,0.09538677,1.9077355,0.0,26.049347,0.38111407,11.5,0.0,0.0,0.0,0.0,26.1987,7.724855,3.697535,4.02732,1.1692832
195,0.09085977,1.8171954,0.0,26.008148,0.36086866,11.5,0.0,0.12425,0.12425,0.0,25.868073,7.5175266,3.6088748,3.9086518,1.1694474
196,0.094148874,1.8829774,0.0,25.387848,0.36308873,11.5,0.0,1.2434999,1.2434999,0.0,24.937592,8.129508,3.7433085,4.3861995,1.1696126
197,0.08853802,1.7707603,0.0,26.845673,0.3501714,11.5,0.0,0.0,0.0,0.0,26.981537,7.5639424,3.7285953,3.8353472,1.1697135
198,0.095894724,1.9178945,0.0,26.993652,0.37566203,11.5,0.0,8.25125,8.25125,0.0,26.620087,7.1019073,3.748598,3.3533092,1.1698662
199,0.12028671,2.4057343,0.0,26.34143,0.49980456,11.5,0.0,0.63649994,0.63649994,0.0,25.375275,8.2662525,3.8584108,4.4078417,1.1699764
200,0.10673239,2.1346478,0.0,26.528534,0.46331945,11.5,0.0,0.0,0.0,0.0,26.346497,7.6996393,3.66565,4.0339894,1.1701683
201,0.098960586,1.9792117,0.0,26.981903,0.43762776,11.5,0.0,0.0,0.0,0.0,27.168304,7.7978115,3.7191663,4.078645,1.1703346
202,0.12004639,2.4009278,0.0,26.795563,0.4699679,11.5,0.0,31.60075,31.60075,0.0,26.89148,5.8754716,3.4081943,2.4672773,1.1705099
203,0.15729766,3.1459532,0.0,25.536957,0.56644547,11.5,0.0,20.753,20.753,0.0,24.812317,7.4429436,3.4253516,4.017592,1.170603
204,0.14431366,2.8862734,0.0,24.708466,0.54528743,11.5,0.0,7.3552504,7.3552504,0.0,23.763885,7.807476,3.6927223,4.1147537,1.1706567
205,0.14445859,2.8891716,0.0,24.719543,0.54343444,11.5,0.0,4.50025,4.50025,0.0,24.018402,7.39631,3.5313878,3.864922,1.1708568
206,0.1445754,2.891508,0.0,24.885498,0.5417258,11.5,0.0,7.59525,7.59525,0.0,24.13327,7.8024607,3.6122627,4.190198,1.1710109
207,0.1306627,2.6132538,0.0,25.59674,0.51571727,11.5,0.0,0.87525,0.87525,0.0,25.36264,8.1269655,3.5892892,4.5376763,1.1712539
208,0.12221136,2.4442272,0.0,26.269073,0.49449137,11.5,0.0,3.3755,3.3755,0.0,26.288727,7.7449255,3.597049,4.1478767,1.1714147
209,0.11956237,2.3912475,0.0,26.641266,0.48652834,11.5,0.0,0.0,0.0,0.0,26.540894,7.650505,3.592972,4.0575333,1.1715951
210,0.109790534,2.1958108,0.0,26.445892,0.46179384,11.5,0.0,0.0,0.0,0.0,26.204346,7.190267,3.543435,3.646832,1.1717091
211,0.1043246,2.086492,0.0,26.121368,0.44623595,11.5,0.0,0.625,0.625,0.0,25.892456,6.865186,3.459069,3.4061172,1.1718749
212,0.10194332,2.0388665,0.0,24.9151,0.43657184,11.5,0.0,0.0,0.0,0.0,24.383606,7.2541537,3.5161123,3.7380414,1.1719507
213,0.13329427,2.6658854,0.0,24.534393,0.5238839,11.5,0.0,8.27,8.27,0.0,23.505829,7.5736413,3.7634559,3.8101854,1.1720535
214,0.13799635,2.759927,0.0,24.742096,0.545563,11.5,0.0,10.26775,10.26775,0.0,23.745087,7.8662014,3.7496917,4.1165094,1.1721907
215,0.1329617,2.6592343,0.0,25.12207,0.53113735,11.5,0.0,0.375,0.375,0.0,24.74411,7.8623214,3.7061484,4.1561728,1.1723825
216,0.12387293,2.4774587,0.0,25.231293,0.5100248,11.5,0.0,2.2384999,2.2384999,0.0,24.579712,7.345504,3.5691757,3.776328,1.1725589
217,0.16420601,3.2841203,0.0,24.681427,0.55003047,11.5,0.0,40.7915,40.7915,0.0,24.380035,7.535797,3.5936627,3.9421344,1.172683
218,0.13169646,2.6339293,0.0,25.590363,0.5179351,11.5,0.0,2.4875002,2.4875002,0.0,24.97702,7.58998,3.512254,4.0777264,1.1728739
219,0.13169351,2.6338701,0.0,24.963654,0.5202122,11.5,0.0,6.6270003,6.6270003,0.0,24.489685,7.295965,3.5727704,3.7231948,1.1729975
220,0.12876253,2.5752506,0.0,25.381775,0.5259274,11.5,0.0,0.62174994,0.62174994,0.0,24.499786,7.84225,3.5939608,4.248289,1.1731756
221,0.13939242,2.7878485,0.0,25.654846,0.53517675,11.5,0.0,23.052002,23.052002,0.0,25.065155,7.6676693,3.6144886,4.0531807,1.1734071
222,0.12958509,2.5917017,0.0,25.10904,0.53181446,11.5,0.0,1.6552501,1.6552501,0.0,25.006714,7.852153,3.6158044,4.236348,1.1735963
223,0.12765357,2.5530713,0.0,25.648346,0.5286038,11.5,0.0,1.52525,1.52525,0.0,25.31372,7.0522766,3.4624724,3.5898042,1.1737474
224,0.12231295,2.446259,0.0,25.774567,0.5157746,11.5,0.0,0.375,0.375,0.0,25.481842,7.133078,3.4438624,3.6892157,1.1738868
225,0.1251862,2.5037243,0.0,26.278564,0.5174582,11.5,0.0,11.671,11.671,0.0,25.832825,7.3096514,3.7222703,3.5873811,1.1739067
226,0.16014367,3.2028735,0.0,25.644562,0.59413224,11.5,0.0,10.34,10.34,0.0,24.558167,7.423502,3.5989141,3.8245878,1.1740496
227,0.15864314,3.1728625,0.0,25.612823,0.59526426,11.5,0.0,6.0875,6.0875,0.0,24.6763,7.423578,3.6050153,3.8185625,1.1741987
228,0.14051002,2.8102005,0.0,25.481781,0.55855083,11.5,0.0,0.38199997,0.38199997,0.0,24.876495,7.2957077,3.6086133,3.6870944,1.1743808
229,0.1589624,3.1792476,0.0,25.512817,0.5891865,11.5,0.0,12.058751,12.058751,0.0,24.793549,7.3910236,3.6162643,3.7747593,1.1744995
230,0.14636602,2.9273205,0.0,25.94397,0.5658818,11.5,0.0,6.9462504,6.9462504,0.0,25.403656,7.489929,3.537857,3.9520721,1.1747013
231,0.14420182,2.8840363,0.0,26.010742,0.56138676,11.5,0.0,0.0,0.0,0.0,25.252197,7.591283,3.5328946,4.058388,1.1748364
232,0.13991745,2.7983491,0.0,25.055328,0.55050606,11.5,0.0,4.30475,4.30475,0.0,23.95285,6.336392,3.3459888,2.9904032,1.174989
233,0.14047511,2.8095021,0.0,24.867462,0.5545924,11.5,0.0,5.0004997,5.0004997,0.0,24.105133,7.148738,3.3617296,3.7870083,1.1751313
234,0.14183514,2.8367026,0.0,25.052582,0.56364816,11.5,0.0,0.625,0.625,0.0,24.404877,7.831259,3.5738368,4.257422,1.1752751
235,0.13016523,2.6033046,0.0,24.119354,0.5364319,11.5,0.0,0.12725,0.12725,0.0,23.199371,7.2956867,3.442739,3.8529477,1.1754229
236,0.122741625,2.4548326,0.0,24.472626,0.5176846,11.5,0.0,0.0,0.0,0.0,23.71109,7.3529162,3.3753963,3.97752,1.1755971
237,0.11706882,2.3413763,0.0,24.33786,0.5028107,11.5,0.0,0.0,0.0,0.0,24.34488,7.41226,3.4596124,3.9526477,1.1757667
238,0.11279883,2.2559767,0.0,24.176514,0.49058968,11.5,0.0,0.0,0.0,0.0,24.023346,7.178361,3.493174,3.6851869,1.1758971
239,0.1112357,2.224714,0.0,24.811188,0.4852674,11.5,0.0,0.37299997,0.37299997,0.0,24.478943,7.1893396,3.520362,3.6689777,1.1760347
240,0.10739406,2.1478813,0.0,25.794128,0.4732504,11.5,0.0,0.12425,0.12425,0.0,25.563507,7.1826453,3.6001172,3.582528,1.1761783
241,0.10400184,2.0800369,0.0,25.578827,0.46384498,11.5,0.0,0.49725,0.49725,0.0,25.169281,6.6261168,3.468177,3.1579397,1.17634
242,0.13062863,2.612573,0.0,25.485504,0.52186686,11.5,0.0,9.83325,9.83325,0.0,25.296265,7.0217843,3.5013604,3.520424,1.176465
243,0.11976783,2.3953567,0.0,25.261627,0.50172573,11.5,0.0,0.125,0.125,0.0,24.76532,7.055788,3.5221334,3.5336547,1.1766146
244,0.1277546,2.555092,0.0,24.75064,0.51762474,11.5,0.0,13.19575,13.19575,0.0,24.020447,6.318878,3.4966702,2.822208,1.1767359
245,0.14062342,2.8124683,0.0,24.578339,0.55085987,11.5,0.0,0.6275,0.6275,0.0,23.188019,6.515626,3.3288407,3.1867852,1.1768488
246,0.123460494,2.46921,0.0,24.435059,0.514301,11.5,0.0,0.0,0.0,0.0,23.877716,6.822942,3.295537,3.5274048,1.1769819
247,0.1263783,2.527566,0.0,25.041534,0.5126146,11.5,0.0,22.2615,22.2615,0.0,24.766968,6.6041718,3.270871,3.3333008,1.1771183
248,0.13654669,2.730934,0.0,25.009155,0.5299463,11.5,0.0,3.109,3.109,0.0,24.649445,6.4586506,3.4204144,3.0382361,1.1772239
249,0.12554851,2.51097,0.0,24.012207,0.51258194,11.5,0.0,1.5274999,1.5274999,0.0,23.228546,6.4973245,3.2993312,3.1979933,1.1773356
250,0.115090676,2.3018134,0.0,23.28946,0.48762897,11.5,0.0,0.0,0.0,0.0,22.783508,6.542012,3.1216583,3.420354,1.1774822
251,0.11908942,2.3817883,0.0,22.988129,0.5045215,11.5,0.0,3.3749995,3.3749995,0.0,22.400848,5.9860888,3.103867,2.8822217,1.1775969
252,0.15247649,3.04953,0.0,22.3555,0.5783877,11.5,0.0,15.6445,15.6445,0.0,21.256836,5.67137,3.067298,2.604072,1.1776874
253,0.14335757,2.8671515,0.0,21.919464,0.56490225,11.5,0.0,2.1175,2.1175,0.0,21.24704,5.729972,3.053019,2.6769528,1.1777858
254,0.14400473,2.8800948,0.0,22.92685,0.56719375,11.5,0.0,3.23625,3.23625,0.0,22.515106,6.0805445,3.268446,2.8120985,1.1778743
255,0.13368362,2.6736724,0.0,24.213318,0.54466546,11.5,0.0,0.0,0.0,0.0,23.783875,6.4978824,3.3637114,3.134171,1.1779875
256,0.12661666,2.532333,0.0,23.477997,0.5277075,11.5,0.0,0.37275004,0.37275004,0.0,22.795807,6.3879633,3.4993787,2.8885846,1.1780859
257,0.12127303,2.4254606,0.0,22.886444,0.5136691,11.5,0.0,0.125,0.125,0.0,22.438599,6.7065516,3.4201705,3.286381,1.1782084
258,0.11687385,2.337477,0.0,24.08368,0.50182474,11.5,0.0,0.0,0.0,0.0,23.563995,6.181903,3.3355308,2.8463721,1.1783445
259,0.112445645,2.2489128,0.0,22.19226,0.49086887,11.5,0.0,0.0,0.0,0.0,21.596924,6.029656,3.1012716,2.9283843,1.1784477
260,0.11111532,2.2223065,0.0,22.210693,0.4867127,11.5,0.0,0.50450003,0.50450003,0.0,21.685974,6.0006566,3.2354655,2.765191,1.1785514
261,0.114991546,2.299831,0.0,22.14618,0.49580407,11.5,0.0,3.2435002,3.2435002,0.0,21.943878,6.1035776,3.2507744,2.8528032,1.1786592
262,0.13001007,2.6002016,0.0,21.52951,0.53231734,11.5,0.0,2.1135,2.1135,0.0,20.950714,6.4711876,3.1521084,3.3190792,1.1787735
263,0.116289966,2.3257992,0.0,19.815674,0.5003907,11.5,0.0,0.0,0.0,0.0,18.939453,6.3036585,2.9277723,3.3758862,1.1788969
264,0.11250187,2.2500374,0.0,20.023102,0.48932797,11.5,0.0,0.625,0.625,0.0,19.304626,6.054063,3.0192862,3.0347767,1.1790092
265,0.11195793,2.2391586,0.0,21.148956,0.4871592,11.5,0.0,1.7825,1.7825,0.0,20.716614,5.9428477,3.1407576,2.8020902,1.1791167
266,0.14900836,2.9801672,0.0,20.490448,0.5721987,11.5,0.0,12.602251,12.602251,0.0,19.258179,4.759159,2.875494,1.8836651,1.1792023
267,0.1523518,3.047036,0.0,19.874237,0.57937586,11.5,0.0,7.25,7.25,0.0,18.917633,5.330603,2.836664,2.4939392,1.17928
268,0.14339145,2.8678288,0.0,19.764008,0.55993897,11.5,0.0,4.0005,4.0005,0.0,19.76706,5.887776,3.0005744,2.8872015,1.1793668
269,0.12927632,2.5855262,0.0,20.566742,0.53143907,11.5,0.0,4.37575,4.37575,0.0,20.43393,5.9081907,3.0930057,2.815185,1.1794474
270,0.1353026,2.7060518,0.0,19.999664,0.54043394,11.5,0.0,2.6252499,2.6252499,0.0,19.199615,5.1597037,3.0256119,2.1340919,1.1795521
271,0.1314121,2.628242,0.0,20.86319,0.5321083,11.5,0.0,2.5002499,2.5002499,0.0,20.381653,6.433693,3.3127863,3.1209066,1.1796182
272,0.12111044,2.4222088,0.0,21.243378,0.5101501,11.5,0.0,0.0,0.0,0.0,20.782684,6.090095,3.1747155,2.9153795,1.1797476
273,0.11508339,2.3016677,0.0,20.136871,0.49568146,11.5,0.0,0.0,0.0,0.0,19.647186,6.148719,3.2184284,2.9302905,1.179844
274,0.11081894,2.2163787,0.0,19.996155,0.48462135,11.5,0.0,0.0,0.0,0.0,18.478546,6.217581,3.0893645,3.1282163,1.1799614
275,0.10757851,2.15157,0.0,20.84375,0.47504562,11.5,0.0,0.0,0.0,0.0,20.97821,5.982621,3.1871274,2.7954938,1.1800872
276,0.10536735,2.107347,0.0,21.093964,0.46797547,11.5,0.0,0.0,0.0,0.0,20.592682,6.370574,3.4548378,2.9157362,1.1801623
277,0.10262482,2.0524964,0.0,20.852356,0.46076125,11.5,0.0,0.125,0.125,0.0,20.242676,5.74667,3.205514,2.5411558,1.1803138
278,0.105914764,2.1182954,0.0,18.245361,0.47033083,11.5,0.0,1.00025,1.00025,0.0,17.365692,5.2854114,3.0239072,2.2615042,1.1804264
279,0.103117846,2.062357,0.0,19.370972,0.4614027,11.5,0.0,0.2545,0.2545,0.0,18.516571,5.459813,3.185385,2.2744281,1.1804683
280,0.101608604,2.032172,0.0,20.30606,0.45540383,11.5,0.0,0.0,0.0,0.0,20.07721,5.920437,3.2611392,2.6592977,1.1805495
281,0.09844577,1.9689155,0.0,20.0484,0.4476928,11.5,0.0,0.0,0.0,0.0,19.967743,6.1249094,3.3197343,2.805175,1.1806633
282,0.0957999,1.9159981,0.0,19.597565,0.4397871,11.5,0.0,0.0,0.0,0.0,19.091278,5.5255823,3.1638498,2.3617325,1.1807904
283,0.0938722,1.877444,0.0,19.34378,0.43347198,11.5,0.0,0.0,0.0,0.0,18.596771,5.248451,3.0529141,2.195537,1.1808591
284,0.097092085,1.9418416,0.0,19.244812,0.44012025,11.5,0.0,6.0055,6.0055,0.0,19.208557,4.8491774,3.0723042,1.7768731,1.1809044
285,0.1267101,2.5342019,0.0,18.538727,0.49986076,11.5,0.0,12.37875,12.37875,0.0,17.58957,4.8786287,2.888887,1.9897418,1.1809331
286,0.118810855,2.3762171,0.0,17.032593,0.49933326,11.5,0.0,1.7752501,1.7752501,0.0,15.163391,4.274737,2.6807575,1.5939794,1.1809928
287,0.1129027,2.258054,0.0,16.924744,0.4867548,11.5,0.0,0.0,0.0,0.0,15.353546,4.9590163,2.686135,2.2728813,1.1810411
288,0.11023869,2.204774,0.0,17.485352,0.47870672,11.5,0.0,0.75,0.75,0.0,17.632568,5.5063105,2.9087284,2.597582,1.1811206
289,0.1091906,2.183812,0.0,17.61554,0.47404277,11.5,0.0,1.6552501,1.6552501,0.0,17.27008,5.040923,2.9665432,2.07438,1.1811581
290,0.11165071,2.233014,0.0,14.97699,0.48322922,11.5,0.0,0.0,0.0,0.0,13.559296,4.3185716,2.3768384,1.9417331,1.1814017
291,0.104538634,2.0907726,0.0,13.002106,0.46582448,11.5,0.0,0.0,0.0,0.0,11.594849,4.7652225,2.1820514,2.5831711,1.1814326
292,0.10104662,2.0209324,0.0,12.829132,0.45479915,11.5,0.0,0.0,0.0,0.0,12.579376,5.2403393,2.3358245,2.9045148,1.2267166
293,0.099349536,1.9869907,0.0,15.3558655,0.44777596,11.5,0.0,0.0,0.0,0.0,15.610138,5.0824223,2.8001397,2.2822826,3.1449785
294,0.09758373,1.9516746,0.0,15.589874,0.44135332,11.5,0.0,0.0,0.0,0.0,14.52182,5.4138803,2.810165,2.6037154,6.044615
295,0.09594993,1.9189987,0.0,15.551025,0.43577582,11.5,0.0,0.0,0.0,0.0,14.896271,5.0272307,2.8179064,2.2093244,8.94351
296,0.094495386,1.8899076,0.0,15.876526,0.4309098,11.5,0.0,0.0,0.0,0.0,15.597626,5.5017247,2.7909007,2.710824,11.841671
297,0.092273,1.8454599,0.0,14.436737,0.4255165,11.5,0.0,0.0,0.0,0.0,14.486755,4.764221,2.449266,2.3149552,14.7389
298,0.09143336,1.8286672,0.0,14.726044,0.42224106,11.5,0.0,0.2545,0.2545,0.0,14.790222,4.6106834,2.482046,2.1286376,17.635063
299,0.12269226,2.4538453,0.0,13.799347,0.49484828,11.5,0.0,11.048499,11.048499,0.0,12.407898,3.018908,2.0780637,0.9408443,20.530022
300,0.14330502,2.8661003,0.0,14.879883,0.54333967,11.5,0.0,9.878,9.878,0.0,13.511322,3.2028117,2.1466062,1.0562055,23.423462
301,0.12422736,2.4845471,0.0,14.521942,0.5082692,11.5,0.0,0.0,0.0,0.0,13.946655,3.1747346,1.9500692,1.2246654,26.31514
302,0.13345402,2.6690805,0.0,15.263275,0.5225603,11.5,0.0,16.169,16.169,0.0,14.79007,2.2799473,1.8344991,0.44544816,29.204502
303,0.13493241,2.6986482,0.0,14.807587,0.53032744,11.5,0.0,1.5277501,1.5277501,0.0,14.076019,1.8510652,1.5587587,0.29230642,32.090744
304,0.12318847,2.4637694,0.0,14.940765,0.5071704,11.5,0.0,0.0,0.0,0.0,13.99881,1.5038981,1.3480834,0.15581477,34.97251
305,0.11804727,2.3609455,0.0,13.1579895,0.49643487,11.5,0.0,0.0,0.0,0.0,12.110321,0.9195944,0.9860047,-0.0664103,37.847
306,0.11587843,2.3175685,0.0,12.371185,0.49386722,11.5,0.0,0.8885,0.8885,0.0,11.810211,0.3556356,0.6704601,-0.3148245,40.706257
307,0.13375236,2.6750472,0.0,12.241119,0.5300367,11.5,0.0,7.2510004,7.2510004,0.0,8.509003,0.0405004,0.24024078,-0.19974038,36.2516
308,0.120404586,2.4080918,0.0,11.537537,0.5058964,11.5,0.0,0.0,0.0,0.0,9.125397,0.0,0.16528367,-0.16528367,1.1636288
309,0.13139646,2.6279292,0.0,13.477905,0.5210792,11.5,0.0,11.001,11.001,0.0,11.371979,0.0,0.18313886,-0.18313886,1.1635542
310,0.13384604,2.676921,0.0,13.98941,0.5275258,11.5,0.0,6.5010004,6.5010004,0.0,11.565613,0.0,0.18474022,-0.18474022,1.163493
311,0.12376123,2.4752247,0.0,14.246826,0.51068544,11.5,0.0,0.0,0.0,0.0,12.475555,0.0,0.19143698,-0.19143698,1.1634322
312,0.1276576,2.553152,0.0,14.183044,0.55255777,11.5,0.0,1.3645,1.3645,0.0,11.58548,0.0,0.18531623,-0.18531623,1.163414
313,0.1315081,2.630162,0.0,13.231689,0.57019997,11.5,0.0,3.3752503,3.3752503,0.0,11.04599,0.0,0.18223211,-0.18223211,1.163321
314,0.13117854,2.6235707,0.0,14.290039,0.56318164,11.5,0.0,0.0,0.0,0.0,11.8941345,0.0,0.1870877,-0.1870877,1.1632524
315,0.12441263,2.4882526,0.0,13.891602,0.5453844,11.5,0.0,0.0,0.0,0.0,11.492126,0.0,0.18376249,-0.18376249,1.1631823
316,0.15808006,3.161601,0.0,14.0407715,0.64537907,11.5,0.0,14.3375,14.3375,0.0,12.390228,0.0,0.18976891,-0.18976891,1.1631453
317,0.17936273,3.5872545,0.0,11.87265,0.7271235,11.5,0.0,4.625,4.625,0.0,8.287415,0.0,0.16334674,-0.16334674,1.1630797
318,0.15854199,3.17084,0.0,9.074799,0.6823895,11.5,0.0,0.0,0.0,0.0,5.3198547,0.0,0.14240514,-0.14240514,1.1629941
319,0.15724829,3.144966,0.0,8.845551,0.6741301,11.5,0.0,7.6259995,4.5395145,3.0864851,6.500824,0.0,0.14823276,-0.14823276,1.1629244
320,0.16218923,3.2437844,0.0,9.305328,0.6813303,11.5,0.0,1.125,1.0910751,0.033924997,7.51532,0.0,0.15416308,-0.15416308,1.1629046
321,0.15438862,3.0877724,0.0,10.455872,0.67248476,11.5,0.0,0.75424993,0.75424993,0.0,8.30484,0.0,0.15867817,-0.15867817,1.1628939
322,0.14547949,2.9095898,0.0,10.900024,0.6482713,11.5,0.0,0.0,0.0,0.0,9.525024,0.0,0.16616797,-0.16616797,1.162786
323,0.15161844,3.0323687,0.0,10.09079,0.66748,11.5,0.0,1.6155,1.6155,0.0,6.4971313,0.0,0.14791857,-0.14791857,1.1626619
324,0.1437487,2.874974,0.0,9.305939,0.64637375,11.5,0.0,0.0,0.0,0.0,6.6319275,0.0,0.14826764,-0.14826764,1.1626322
325,0.13919583,2.7839165,0.0,9.305939,0.63276833,11.5,0.0,0.0,0.0,0.0,7.7968445,0.0,0.15262316,-0.15262316,1.1625545
326,0.14147872,2.8295743,0.0,10.336884,0.639097,11.5,0.0,1.24325,1.24325,0.0,8.795624,0.0,0.15897737,-0.15897737,1.1624936
327,0.14046076,2.8092153,0.0,7.3585815,0.63772666,11.5,0.0,0.0,0.0,0.0,4.137085,0.0,0.13478115,-0.13478115,1.1624205
328,0.17411174,3.482235,0.0,8.530731,0.71411824,11.5,0.0,19.854,19.854,0.0,6.1535645,0.0,0.14381947,-0.14381947,1.1623669
329,0.17425348,3.4850693,0.0,8.862244,0.72024965,11.5,0.0,0.25,0.25,0.0,7.230774,0.0,0.14883949,-0.14883949,1.1622918
330,0.17036685,3.4073372,0.0,10.325684,0.71284187,11.5,0.0,4.2732496,4.2732496,0.0,8.779602,0.0,0.15776627,-0.15776627,1.162221
331,0.16482739,3.296548,0.0,10.113861,0.7021344,11.5,0.0,0.6285,0.6285,0.0,8.453064,0.0,0.15766028,-0.15766028,1.1621565
332,0.15417838,3.0835676,0.0,9.938385,0.6759686,11.5,0.0,0.0,0.0,0.0,7.8599243,0.0,0.1539574,-0.1539574,1.16217
333,0.14746746,2.9493494,0.0,8.338959,0.6574607,11.5,0.0,0.0,0.0,0.0,5.8970947,0.0,0.1417205,-0.1417205,1.1620905
334,0.14289497,2.8578992,0.0,7.4238586,0.6441447,11.5,0.0,0.0,0.0,0.0,5.349884,0.0,0.13676383,-0.13676383,1.1620275
335,0.171668,3.43336,0.0,8.355652,0.71052176,11.5,0.0,11.5147505,11.5147505,0.0,7.5253906,0.0,0.14754559,-0.14754559,1.1619222
336,0.18213753,3.6427507,0.0,9.711151,0.7443638,11.5,0.0,2.25125,2.25125,0.0,8.26889,0.0,0.15272406,-0.15272406,1.1618254
337,0.16689771,3.3379543,0.0,9.712189,0.7099928,11.5,0.0,0.0,0.0,0.0,8.602234,0.0,0.15445969,-0.15445969,1.1618307
338,0.1569681,3.1393619,0.0,7.985443,0.68517315,11.5,0.0,0.0,0.0,0.0,6.1724243,0.0,0.14059332,-0.14059332,1.1617186
339,0.15258825,3.051765,0.0,7.6169434,0.6738008,11.5,0.0,0.124,0.124,0.0,6.220001,0.0,0.13907114,-0.13907114,1.1616846
340,0.17299166,3.4598331,0.0,8.171173,0.71004605,11.5,0.0,10.4345,10.4345,0.0,7.0966187,0.0,0.145111,-0.145111,1.1616144
341,0.15684344,3.1368687,0.0,7.1571655,0.67940605,11.5,0.0,0.0,0.0,0.0,4.6142883,0.0,0.13150708,-0.13150708,1.1616054
342,0.15091035,3.0103254,0.007227438,4.2744446,0.6643704,11.5,0.0,0.0,0.0,0.0,1.9908142,0.0,0.1172506,-0.1172506,1.1614882
343,0.15753102,3.1506205,0.0,4.447693,0.68204236,11.5,0.0,4.0925,4.0925,0.0,2.7305298,0.0,0.12160298,-0.12160298,1.1613936
344,0.1621593,3.2431636,2.0455063e-05,6.126465,0.6966754,11.5,0.0,0.372,0.372,0.0,5.2710876,0.0,0.13550206,-0.13550206,1.1613468
345,0.16312626,3.2101636,0.048015688,7.0631714,0.6933725,11.5,0.0,1.11925,0.9864337,0.1328164,5.500946,0.0,0.13603258,-0.13603258,1.1612673
346,0.16083303,3.211553,0.004683572,6.6818542,0.69584775,11.5,0.0,1.0185,1.0185,0.0,5.082611,0.0,0.13236105,-0.13236105,1.1612335
347,0.15536194,3.1072388,0.0,6.9728394,0.68216,11.5,0.0,0.86975,0.747078,0.12267202,6.176239,0.0,0.13649042,-0.13649042,1.1611373
