,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,PCT_CLAY,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
162,0.33852658,6.7705317,0.0,16.108307,0.6700426,11.8,2.274095,6.50775,6.50775,0.0,14.963837,8.385792,2.6027231,5.7830687,0.979944
163,0.33752942,6.750589,0.0,16.786713,0.6718359,11.8,1.8644092,1.96375,1.96375,0.0,15.98288,8.247454,2.5822427,5.6652107,0.97584605
164,0.32986945,6.5973887,0.0,18.053528,0.66083455,11.8,1.4701494,1.7525,1.7525,0.0,18.391998,7.7570133,2.8215241,4.935489,0.9873203
165,0.33203447,6.64069,0.0,15.951782,0.66305155,11.8,1.2286353,1.6222498,1.6222498,0.0,14.582184,8.596634,3.004167,5.592467,0.983042
166,0.3218152,6.436304,0.0,16.834503,0.6487295,11.8,1.0262653,0.2455,0.2455,0.0,15.695862,8.372014,3.0067472,5.365267,0.97583866
167,0.31119224,6.2238445,0.0,17.753876,0.6315803,11.8,0.8239168,0.0,0.0,0.0,17.500519,8.40873,3.1398132,5.268916,0.98559093
168,0.29955736,5.991147,0.0,18.187714,0.6109095,11.8,0.62159115,0.0,0.0,0.0,18.260406,8.12491,2.8283868,5.2965236,0.9880425
169,0.29609308,5.9218616,0.0,18.686829,0.6016107,11.8,0.41928747,4.88025,4.88025,0.0,18.897644,7.7217884,2.995287,4.7265015,0.9870014
170,0.3121099,6.242198,0.0,20.518036,0.625045,11.8,0.21700653,0.25050002,0.25050002,0.0,20.660522,8.27248,3.2187614,5.0537186,0.9881444
171,0.3074658,6.149316,0.0,20.05539,0.6118096,11.8,0.03318161,7.75875,7.75875,0.0,20.564667,7.4663334,3.2472034,4.21913,0.9874104
172,0.32393187,6.478637,0.0,20.364471,0.6352247,11.8,0.0,1.6027501,1.6027501,0.0,20.680267,8.72492,3.684248,5.0406723,0.98091865
173,0.31091893,6.2183785,0.0,19.980438,0.6207211,11.8,0.0,0.85924995,0.85924995,0.0,19.350464,8.534687,3.630433,4.904254,0.9750694
174,0.30822727,6.1645455,0.0,18.942932,0.61693645,11.8,0.0,5.2415,5.2415,0.0,17.984955,8.3697815,3.6282468,4.7415347,0.976863
175,0.32229272,6.445854,0.0,19.108734,0.6379012,11.8,0.0,0.12525001,0.12525001,0.0,18.419952,8.091875,3.5601432,4.5317316,0.98022115
176,0.30844876,6.168975,0.0,18.154602,0.6111756,11.8,0.0,5.006,5.006,0.0,17.433014,8.555298,3.9124846,4.642813,0.9796344
177,0.3127358,6.254716,0.0,19.047821,0.6093301,11.8,0.0,0.37550002,0.37550002,0.0,18.751984,9.045389,4.0751295,4.9702597,0.9801906
178,0.2965167,5.930334,0.0,21.044556,0.58122313,11.8,0.0,0.876,0.876,0.0,21.281372,8.875377,4.236302,4.639075,0.9863411
179,0.31314093,6.2628193,0.0,21.50473,0.5941448,11.8,0.0,9.38525,9.38525,0.0,21.897888,7.8829584,3.93719,3.9457684,0.9895716
180,0.31458062,6.291612,0.0,22.559418,0.5981986,11.8,0.0,3.578,3.578,0.0,22.681,8.719994,4.219221,4.5007725,0.9777061
181,0.36351562,7.2703123,0.0,21.303284,0.6854706,11.8,0.0,12.9445,12.9445,0.0,20.88443,7.9409876,3.970471,3.9705167,0.9710016
182,0.3802982,7.6059637,0.0,21.861572,0.7040145,11.8,0.0,7.9820004,7.9820004,0.0,21.768188,8.75538,4.122794,4.6325855,0.9740351
183,0.4122653,8.245307,0.0,21.331085,0.76943815,11.8,0.0,16.322,16.322,0.0,20.729767,7.9619503,3.8120975,4.1498528,0.9672899
184,0.39604664,7.920933,0.0,21.246613,0.7600957,11.8,0.0,2.8230002,2.8230002,0.0,20.805603,8.020622,3.5892358,4.4313865,0.96725446
185,0.40674335,8.134867,0.0,21.156097,0.77422804,11.8,0.0,6.3819995,6.3819995,0.0,20.817688,7.8847666,3.5628414,4.321925,0.9676943
186,0.3931634,7.863268,0.0,22.21228,0.75683796,11.8,0.0,0.0,0.0,0.0,21.576935,8.583313,3.7198439,4.863469,0.96898174
187,0.38704824,7.740965,0.0,22.405914,0.7488227,11.8,0.0,6.2544994,6.2544994,0.0,22.401154,8.403123,3.8918774,4.5112457,0.9700515
188,0.3897698,7.795396,0.0,21.192108,0.7527411,11.8,0.0,0.0,0.0,0.0,20.025085,8.880417,3.7902431,5.0901737,0.97143495
189,0.3727336,7.454672,0.0,19.578064,0.7302253,11.8,0.0,0.85925007,0.85925007,0.0,18.331207,7.3479066,3.1539402,4.1939664,0.9704493
190,0.38756362,7.7512727,0.0,20.614624,0.74637437,11.8,0.0,9.2045,9.2045,0.0,20.58139,7.2962666,3.214221,4.0820456,0.97183216
191,0.3930543,7.861086,0.0,21.948822,0.7525741,11.8,0.0,5.645,5.645,0.0,22.049347,8.857656,3.7918804,5.065775,0.9724644
192,0.39262244,7.852449,0.0,21.624054,0.751183,11.8,0.0,8.5095005,8.5095005,0.0,20.874054,8.511067,3.7788212,4.7322464,0.9715333
193,0.43199444,8.639889,0.0,20.945862,0.7943393,11.8,0.0,19.66175,19.66175,0.0,20.160095,9.0279255,3.9610298,5.0668955,0.97154903
194,0.41066876,8.213375,0.0,21.4198,0.7715529,11.8,0.0,1.84075,1.84075,0.0,20.875824,8.450024,3.759461,4.6905627,0.97115976
195,0.39141348,7.8282695,0.0,20.239716,0.7490331,11.8,0.0,0.61875004,0.61875004,0.0,19.383667,8.694375,3.786011,4.9083643,0.96960497
196,0.3899175,7.79835,0.0,20.96997,0.74604917,11.8,0.0,5.1542497,5.1542497,0.0,20.068756,8.311342,3.6881113,4.623231,0.96988696
197,0.37757254,7.5514507,0.0,21.493835,0.7298118,11.8,0.0,0.12275,0.12275,0.0,20.843506,8.632485,3.7072778,4.9252076,0.97117054
198,0.37871733,7.5743465,0.0,20.495636,0.735402,11.8,0.0,3.49475,3.49475,0.0,19.969086,7.77714,3.7127295,4.0644107,0.96944964
199,0.40307775,8.061555,0.0,19.94983,0.768245,11.8,0.0,7.1180005,7.1180005,0.0,18.405731,7.6845007,3.396484,4.288017,0.9721389
200,0.3912031,7.8240623,0.0,20.578796,0.75216633,11.8,0.0,1.35,1.35,0.0,20.049835,8.298994,3.5039573,4.795037,0.9719386
201,0.37506258,7.5012517,0.0,22.857208,0.7305854,11.8,0.0,0.0,0.0,0.0,23.297363,8.306657,3.6596467,4.64701,0.97265255
202,0.37117937,7.4235873,0.0,23.600769,0.723095,11.8,0.0,2.3315,2.3315,0.0,23.420319,8.3334875,3.794063,4.5394244,0.97342694
203,0.36267754,7.253551,0.0,20.37259,0.713199,11.8,0.0,2.2535,2.2535,0.0,19.512115,8.017773,3.4708376,4.546935,0.9709414
204,0.3990147,7.980294,0.0,20.173462,0.7655958,11.8,0.0,9.132251,9.132251,0.0,19.025787,8.224413,3.64262,4.581793,0.97024846
205,0.40462446,8.092489,0.0,21.02063,0.7729016,11.8,0.0,2.72625,2.72625,0.0,20.007477,9.0022955,3.8842602,5.1180353,0.97058594
206,0.4063499,8.126998,0.0,21.174316,0.77463424,11.8,0.0,5.69425,5.69425,0.0,20.330078,8.605051,3.8366754,4.7683754,0.97078353
207,0.41170096,8.234019,0.0,21.838837,0.77894604,11.8,0.0,5.1317496,5.1317496,0.0,21.328583,8.977481,3.9316664,5.0458145,0.97102296
208,0.39230883,7.8461766,0.0,21.807068,0.75520265,11.8,0.0,2.9915,2.9915,0.0,21.406647,7.95394,3.5934544,4.3604856,0.97133803
209,0.38770506,7.7541013,0.0,22.712463,0.7487971,11.8,0.0,0.4935,0.4935,0.0,22.082977,8.318206,3.66752,4.650686,0.97160214
210,0.37934798,7.58696,0.0,22.107544,0.7390837,11.8,0.0,1.8604999,1.8604999,0.0,21.34491,8.777802,3.8370676,4.940735,0.971645
211,0.37815517,7.5631037,0.0,21.6586,0.73638403,11.8,0.0,1.4725001,1.4725001,0.0,20.823547,8.232149,3.54045,4.691699,0.97217774
212,0.3749542,7.499084,0.0,21.380096,0.7330576,11.8,0.0,1.752,1.752,0.0,20.264435,8.298962,3.6446707,4.654291,0.9721824
213,0.36434516,7.2869034,0.0,20.55658,0.7178247,11.8,0.0,2.753,2.753,0.0,19.581268,7.9877033,3.5378952,4.449808,0.97238827
214,0.38604435,7.720887,0.0,21.145905,0.7435349,11.8,0.0,4.3082504,4.3082504,0.0,20.132507,8.617245,3.7060127,4.911232,0.97255486
215,0.3667789,7.335578,0.0,20.57312,0.7186348,11.8,0.0,0.50100005,0.50100005,0.0,20.06189,7.963733,3.5711331,4.3926,0.9727757
216,0.36610183,7.3220367,0.0,21.257843,0.71603096,11.8,0.0,2.75125,2.75125,0.0,20.592957,8.230766,3.706089,4.5246773,0.9732505
217,0.36138138,7.2276278,0.0,20.057861,0.7091255,11.8,0.0,6.6264997,6.6264997,0.0,19.441803,7.7696056,3.4546356,4.31497,0.97338533
218,0.3814729,7.6294575,0.0,21.614502,0.7380721,11.8,0.0,0.0,0.0,0.0,21.766174,8.054217,3.4960322,4.558185,0.9737674
219,0.36479688,7.2959375,0.0,21.696259,0.7166723,11.8,0.0,1.8770001,1.8770001,0.0,21.640656,7.845001,3.5683022,4.276699,0.97365206
220,0.40639865,8.127973,0.0,21.677216,0.7716578,11.8,0.0,12.94275,12.94275,0.0,20.935669,8.355768,3.7125592,4.643209,0.9734392
221,0.4048822,8.097645,0.0,22.09378,0.77282584,11.8,0.0,0.74599993,0.74599993,0.0,21.204681,8.540388,3.80012,4.7402678,0.97374773
222,0.38406026,7.6812057,0.0,21.437958,0.7461016,11.8,0.0,0.0,0.0,0.0,20.246979,7.885381,3.4552784,4.430103,0.97420263
223,0.3707436,7.414872,0.0,20.810822,0.7279316,11.8,0.0,0.0,0.0,0.0,20.029663,7.9172773,3.5027175,4.41456,0.97423804
224,0.37759286,7.551858,0.0,22.318054,0.73640233,11.8,0.0,3.47575,3.47575,0.0,22.1073,7.2225823,3.4300432,3.7925391,0.97445714
225,0.3700801,7.4016023,0.0,23.16272,0.7261282,11.8,0.0,0.37550002,0.37550002,0.0,23.35794,7.6477747,3.5309315,4.116843,0.9745972
226,0.3701673,7.4033456,0.0,21.974976,0.72491527,11.8,0.0,2.7322497,2.7322497,0.0,21.312805,8.15969,3.5889344,4.5707555,0.9746847
227,0.3605647,7.211294,0.0,21.231659,0.71150464,11.8,0.0,0.0,0.0,0.0,20.352264,7.9122896,3.3847733,4.5275164,0.97502065
228,0.3648429,7.296858,0.0,20.098602,0.71663123,11.8,0.0,3.0032501,3.0032501,0.0,18.825348,7.9816523,3.4716825,4.5099697,0.9749875
229,0.3551721,7.103442,0.0,19.128174,0.7036077,11.8,0.0,0.0,0.0,0.0,18.029938,7.9377213,3.494586,4.4431353,0.97512907
230,0.36601305,7.320261,0.0,21.196686,0.7169303,11.8,0.0,3.87475,3.87475,0.0,20.233734,7.7507973,3.7352386,4.0155587,0.9753716
231,0.36682367,7.3364735,0.0,20.821411,0.7166172,11.8,0.0,5.7207503,5.7207503,0.0,20.116425,7.094202,3.3924623,3.7017398,0.97562814
232,0.36936566,7.3873134,0.0,20.656189,0.7193429,11.8,0.0,0.0,0.0,0.0,20.097198,7.8815756,3.388764,4.4928117,0.97592807
233,0.36013332,7.2026663,0.0,19.125702,0.70622957,11.8,0.0,6.0065002,6.0065002,0.0,18.35315,7.338442,3.274695,4.063747,0.97605574
234,0.39821517,7.964304,0.0,19.954681,0.75058126,11.8,0.0,11.80225,11.80225,0.0,19.000275,6.7479258,3.2712986,3.476627,0.97611433
235,0.40649712,8.129942,0.0,19.764832,0.7662444,11.8,0.0,4.762,4.762,0.0,18.73227,7.883623,3.4824264,4.4011965,0.97617906
236,0.39849907,7.9699817,0.0,19.645874,0.7619394,11.8,0.0,0.2545,0.2545,0.0,19.192047,8.240506,3.5059738,4.7345324,0.97634685
237,0.38017523,7.6035047,0.0,20.82315,0.73791265,11.8,0.0,0.12275,0.12275,0.0,20.503876,7.835228,3.51411,4.321118,0.9765961
238,0.36792815,7.3585625,0.0,20.533539,0.72109354,11.8,0.0,0.0,0.0,0.0,19.947723,7.3452086,3.317829,4.02738,0.9768888
239,0.3572954,7.145908,0.0,20.364105,0.7055373,11.8,0.0,0.0,0.0,0.0,19.61795,7.1998997,3.223198,3.9767017,0.97743857
240,0.35040975,7.008195,0.0,18.965515,0.6943033,11.8,0.0,4.8824997,4.8824997,0.0,18.122803,6.483185,3.0501738,3.433011,0.97758806
241,0.37220186,7.4440365,0.0,20.117218,0.71997887,11.8,0.0,2.12975,2.12975,0.0,19.739868,7.308031,3.2970395,4.0109916,0.9778123
242,0.37831402,7.5662804,0.0,19.223907,0.7334766,11.8,0.0,6.0445004,6.0445004,0.0,18.1138,6.877683,3.1404262,3.737257,0.9774583
243,0.38171515,7.634303,0.0,18.078064,0.74300003,11.8,0.0,0.12275,0.12275,0.0,17.053802,7.524498,3.1694818,4.355016,0.97773635
244,0.36783695,7.3567386,0.0,17.20575,0.7239224,11.8,0.0,0.0,0.0,0.0,16.326813,7.18506,3.0856977,4.0993624,0.9779192
245,0.4027914,8.055828,0.0,17.096436,0.7639927,11.8,0.0,13.62125,13.62125,0.0,15.834198,6.395935,3.0034332,3.3925018,0.9779414
246,0.39547294,7.909459,0.0,18.17276,0.75696236,11.8,0.0,1.23,1.23,0.0,17.824738,6.7287006,3.0411487,3.687552,0.978047
247,0.38958317,7.7916636,0.0,19.685822,0.75179046,11.8,0.0,1.61775,1.61775,0.0,19.334473,7.250987,3.3807714,3.8702157,0.97821724
248,0.3758401,7.516802,0.0,18.32782,0.73307,11.8,0.0,0.2545,0.2545,0.0,17.405457,6.7712984,3.0347219,3.7365766,0.9784806
249,0.3793622,7.587244,0.0,18.480072,0.7374933,11.8,0.0,4.138,4.138,0.0,17.720367,7.539664,3.3366718,4.202992,0.9786485
250,0.37698698,7.53974,0.0,16.848267,0.7355669,11.8,0.0,0.0,0.0,0.0,15.796417,7.151271,3.1020741,4.0491967,0.9788394
251,0.36517912,7.3035827,0.0,16.508118,0.719072,11.8,0.0,0.12525001,0.12525001,0.0,15.208862,6.551338,2.9425423,3.608796,0.97908735
252,0.37287718,7.457544,0.0,16.319489,0.7273044,11.8,0.0,4.06975,4.06975,0.0,15.329559,6.535436,3.0222397,3.5131965,0.97910666
253,0.3680783,7.3615656,0.0,16.331024,0.7202861,11.8,0.0,0.88475007,0.88475007,0.0,15.096649,6.6227474,3.0121474,3.6106,0.97924966
254,0.38770276,7.7540555,0.0,18.002045,0.74452055,11.8,0.0,6.8844995,6.8844995,0.0,17.759857,6.9745827,3.2423005,3.7322822,0.9793852
255,0.37308225,7.461645,0.0,17.688934,0.72590643,11.8,0.0,0.0,0.0,0.0,16.599121,6.667398,3.1642191,3.5031788,0.9798269
256,0.36136597,7.2273197,0.0,16.372284,0.7096881,11.8,0.0,0.25024998,0.25024998,0.0,15.205688,6.9467793,3.046772,3.9000072,0.97981346
257,0.35217026,7.043405,0.0,15.485291,0.69660205,11.8,0.0,0.0,0.0,0.0,14.6961975,5.793012,2.8039327,2.9890795,0.97994876
258,0.34954193,6.9908385,0.0,17.573639,0.69199,11.8,0.0,2.289,2.289,0.0,17.69638,6.3500013,3.1225343,3.227467,0.98040175
259,0.35368526,7.073705,0.0,16.839203,0.6957201,11.8,0.0,0.63600004,0.63600004,0.0,16.145721,6.7038736,3.0975466,3.606327,0.98089564
260,0.34258544,6.8517094,0.0,16.238525,0.68016464,11.8,0.0,0.0,0.0,0.0,16.047455,6.295199,2.9576664,3.3375325,0.9807923
261,0.33555233,6.711046,0.0,17.134277,0.6693748,11.8,0.0,0.12525001,0.12525001,0.0,16.989716,6.3099794,3.1141443,3.195835,0.98113775
262,0.32937983,6.5875964,0.0,15.483185,0.6599285,11.8,0.0,0.0,0.0,0.0,14.059418,5.997597,2.8028173,3.1947799,0.9811436
263,0.32322627,6.4645257,0.0,13.945251,0.6496872,11.8,0.0,0.12525001,0.12525001,0.0,12.781006,6.2773476,2.776082,3.5012655,0.98224515
264,0.31854552,6.3709106,0.0,14.365387,0.64185435,11.8,0.0,0.12525001,0.12525001,0.0,14.036255,5.4873033,2.7890584,2.6982448,0.9820556
265,0.32090738,6.418148,0.0,15.089172,0.6438839,11.8,0.0,2.15225,2.15225,0.0,14.861053,5.9684577,2.9693623,2.9990954,0.98189735
266,0.3265179,6.5303583,0.0,15.5155945,0.64989316,11.8,0.0,1.1445,1.1445,0.0,16.1828,6.066337,3.0241218,3.0422153,0.9826092
267,0.35770094,7.1540194,0.0,15.923401,0.686414,11.8,0.0,18.4095,18.4095,0.0,15.832367,5.689387,3.00006,2.6893268,0.9845844
268,0.3591184,7.1823683,0.0,14.168304,0.6879364,11.8,0.0,7.759,7.759,0.0,13.483765,5.879776,2.7725616,3.1072145,0.98328805
269,0.3734743,7.469486,0.0,15.186005,0.70574456,11.8,0.0,3.2545,3.2545,0.0,15.132416,5.7015643,2.8906753,2.810889,0.98264354
270,0.3659906,7.3198123,0.0,15.486359,0.6959015,11.8,0.0,3.2557497,3.2557497,0.0,15.383118,6.459087,2.9583352,3.5007517,0.9829361
271,0.34971943,6.9943886,0.0,15.682037,0.67482555,11.8,0.0,0.62624997,0.62624997,0.0,15.12085,5.942151,3.0257344,2.9164166,0.9826392
272,0.34819782,6.963956,0.0,15.5961,0.6802779,11.8,0.0,0.61375,0.61375,0.0,14.718994,6.0049057,2.9967992,3.0081065,0.9826251
273,0.3406872,6.8137436,0.0,13.4410095,0.6705297,11.8,0.0,0.7365,0.7365,0.0,12.110168,5.3097258,2.5590336,2.7506921,0.9829225
274,0.40460056,8.092011,0.0,13.554382,0.7666355,11.8,0.0,17.092,17.092,0.0,12.328491,4.699031,2.5180056,2.1810253,0.9818947
275,0.41732597,8.346519,0.0,12.91684,0.78815246,11.8,0.0,5.51175,5.51175,0.0,12.041138,4.0486813,2.274258,1.7744234,0.98212564
276,0.4202908,8.405816,0.0,11.9435425,0.79066056,11.8,0.0,5.48975,5.48975,0.0,9.7933655,4.093903,2.1073442,1.9865589,0.9820231
277,0.40720344,8.144069,0.0,12.654907,0.77604234,11.8,0.0,0.87825,0.87825,0.0,10.686493,4.8185773,2.3101926,2.5083847,0.98212206
278,0.39392692,7.8785386,0.0,11.556183,0.7590879,11.8,0.0,0.2545,0.2545,0.0,10.010803,5.2485266,2.2016287,3.046898,0.982291
279,0.3841164,7.682328,0.0,10.657745,0.74611586,11.8,0.0,0.12525001,0.12525001,0.0,9.592133,4.4833155,2.09819,2.3851254,0.9822963
280,0.39417392,7.883478,0.0,13.172272,0.7584762,11.8,0.0,6.1325006,6.1325006,0.0,13.497223,4.5207477,2.443353,2.0773947,0.98240036
281,0.40268356,8.053671,0.0,12.891083,0.77014744,11.8,0.0,1.7334999,1.7334999,0.0,11.881836,4.831866,2.3630872,2.4687786,0.98243654
282,0.39366317,7.8732634,0.0,12.425751,0.7593211,11.8,0.0,0.12275,0.12275,0.0,10.863678,4.996462,2.3038208,2.692641,0.982817
283,0.38322732,7.664546,0.0,12.448944,0.7455268,11.8,0.0,0.0,0.0,0.0,12.582123,5.1603327,2.3940187,2.766314,0.9830507
284,0.3906544,7.8130884,0.0,12.371857,0.75312734,11.8,0.0,5.7574997,5.7574997,0.0,12.386383,4.672013,2.302448,2.3695648,0.9832168
285,0.41544613,8.308923,0.0,13.3089905,0.78411907,11.8,0.0,5.645,5.645,0.0,12.91629,5.270274,2.477724,2.79255,0.9830172
286,0.3933806,7.8676124,0.0,12.824799,0.7579364,11.8,0.0,0.0,0.0,0.0,12.254211,5.213685,2.4166017,2.7970834,0.98318607
287,0.38279355,7.655871,0.0,11.658936,0.74417734,11.8,0.0,0.0,0.0,0.0,11.298553,5.2317696,2.3341498,2.8976197,0.9831875
288,0.37815765,7.5631523,0.0,10.985901,0.73770463,11.8,0.0,1.12725,1.12725,0.0,10.31192,4.5097213,2.2376478,2.2720735,1.4741824
289,0.39077517,7.8155036,0.0,11.013489,0.7541013,11.8,0.0,3.16125,3.16125,0.0,10.78537,4.101798,2.2243876,1.8774104,3.744715
290,0.43546015,8.709204,0.0,10.842926,0.808566,11.8,0.0,17.234749,17.234749,0.0,9.367889,3.25121,1.9894178,1.2617922,6.1760597
291,0.4416298,8.832596,0.0,8.861328,0.8172474,11.8,0.0,5.27775,5.27775,0.0,5.9265747,2.9851205,1.6539397,1.3311808,8.606769
292,0.41677165,8.335433,0.0,7.5526733,0.78847,11.8,0.0,0.0,0.0,0.0,5.921814,3.492849,1.6206539,1.8721952,11.036912
293,0.40322655,8.064531,0.0,8.415039,0.771688,11.8,0.0,0.0,0.0,0.0,8.779297,3.6806266,1.7517654,1.9288613,13.466249
294,0.40104625,8.020925,0.0,9.293213,0.76879233,11.8,0.0,2.00275,2.00275,0.0,8.479584,2.8270805,1.7004737,1.1266068,15.894653
295,0.4068302,8.136604,0.0,9.16861,0.7762098,11.8,0.0,2.4995,2.4995,0.0,8.147491,2.588897,1.6043403,0.9845567,18.321959
296,0.42391798,8.478359,0.0,8.8377075,0.7956218,11.8,0.0,10.88825,8.366585,2.5216658,7.5438232,2.124646,1.4435627,0.6810832,20.747782
297,0.43253705,8.650741,0.0,8.293976,0.80668163,11.8,0.0,8.758751,4.7833447,3.9754057,7.9340515,1.8161924,1.2922105,0.5239819,23.171974
298,0.4338627,8.677254,0.0,7.7758484,0.8086864,11.8,0.0,3.9385,3.9385,0.0,6.717621,1.0893959,1.0694064,0.01998949,25.59402
299,0.4367777,8.735554,0.0,6.7623596,0.8125704,11.8,0.0,5.332,5.332,0.0,4.64859,0.8494404,0.8503572,-0.00091677904,28.013073
300,0.45372328,9.074466,0.0,5.323456,0.8307633,11.8,0.0,12.896,12.3625145,0.5334853,3.4875488,0.41090083,0.6556244,-0.24472356,30.427334
301,0.46546185,9.309237,0.0,6.0934143,0.84525496,11.8,0.0,7.5004992,7.209091,0.29140824,5.0311584,0.39065468,0.5437051,-0.15305042,32.83352
302,0.44160458,8.832091,0.0,6.374359,0.818563,11.8,0.0,1.7455001,1.5576377,0.18786241,4.5812073,0.14469826,0.2961581,-0.15145984,35.218292
303,0.43661612,8.732323,0.0,7.4405212,0.8127271,11.8,0.0,6.8237495,6.8237495,0.0,5.5570984,0.0,0.13629286,-0.13629286,14.402994
304,0.47319445,9.463889,0.0,8.377777,0.8514258,11.8,0.0,23.932001,23.922874,0.009126463,6.6101074,0.0,0.13594916,-0.13594916,0.9680606
305,0.45793203,9.109146,0.045386396,9.094513,0.8331162,11.8,0.0,6.8862495,6.8862495,0.0,7.4531555,0.0,0.13974956,-0.13974956,0.9680245
306,0.4457156,8.914312,0.0,7.1917114,0.82284546,11.8,0.0,5.62275,5.62275,0.0,4.8299255,0.0,0.1227324,-0.1227324,0.9679976
307,0.45583987,9.116797,0.0,6.6436462,0.832418,11.8,0.0,13.883251,13.883251,0.0,3.8210144,0.0,0.118407935,-0.118407935,0.96796864
308,0.428073,8.5614605,0.0,4.7047424,0.8022119,11.8,0.0,0.0,0.0,0.0,2.0014038,0.0,0.10947863,-0.10947863,0.9679772
309,0.41556314,8.311263,0.0,4.181488,0.78741264,11.8,0.0,0.75100005,0.75100005,0.0,1.3642883,0.0,0.10690154,-0.10690154,0.96789515
310,0.42300764,8.460153,0.0,6.009491,0.79498994,11.8,0.0,6.884751,6.6322813,0.2524694,4.5829163,0.0,0.12137731,-0.12137731,0.9677955
311,0.4173194,8.346388,0.0,7.818634,0.78819203,11.8,0.0,0.12525001,0.12525001,0.0,7.131073,0.0,0.13485615,-0.13485615,0.96779233
312,0.40499073,8.099814,0.0,8.203674,0.77374846,11.8,0.0,0.0,0.0,0.0,7.578827,0.0,0.13473754,-0.13473754,0.9678936
313,0.40733528,7.914116,0.21328466,7.5485535,0.76180685,11.8,0.0,0.2505,0.20130806,0.049191937,6.844116,0.0,0.13263929,-0.13263929,0.96770096
314,0.40806663,8.153712,0.00698804,7.741699,0.77611834,11.8,0.0,5.0210004,4.5293818,0.49161842,6.362915,0.0,0.13069664,-0.13069664,0.9677043
315,0.40544033,8.090925,0.016397338,6.94751,0.7724434,11.8,0.0,0.0,0.0,0.0,5.539398,0.0,0.12599193,-0.12599193,0.9676237
316,0.42555922,8.23895,0.24964003,6.3024597,0.77938294,11.8,0.0,13.21675,13.21675,0.0,4.5694885,0.0,0.1227088,-0.1227088,0.9675091
317,0.45170057,7.3167205,1.5747554,5.799347,0.6631813,11.8,0.0,4.75275,3.8767629,0.87598693,2.4218445,0.0,0.11656789,-0.11656789,0.9677954
318,0.48935583,6.8373504,2.7049356,2.5375671,0.6027899,11.8,0.0,2.51825,2.3098192,0.20843083,-2.1022644,0.0,0.093291685,-0.093291685,0.96741825
319,0.52827626,5.6654844,4.493338,1.9520569,0.48598018,11.8,0.0,3.39375,2.6828308,0.71091914,-0.9987793,0.0,0.09616357,-0.09616357,0.96746635
320,0.5171985,5.592357,4.3572288,1.5377197,0.49971884,11.8,0.0,0.36825,0.36825,0.0,-1.8579407,0.0,0.09228854,-0.09228854,0.96757203
321,0.5518844,6.268911,4.3729696,1.4614563,0.54155767,11.8,0.0,11.859,11.301471,0.5575297,0.41122437,0.0,0.09909029,-0.09909029,0.9671961
322,0.53998625,6.93087,3.54774,2.377533,0.62717783,11.8,0.0,0.37575004,0.37575004,0.0,1.094696,0.0,0.102168314,-0.102168314,0.9671581
323,0.5660463,7.439119,3.5596173,1.712738,0.7043254,11.8,0.0,4.51175,3.7388735,0.77287656,-0.24630737,0.0,0.096176535,-0.096176535,0.96720636
324,0.5838538,6.247663,4.9787717,0.83688354,0.548873,11.8,0.0,0.37574998,0.23457444,0.14117554,-1.1637268,0.0,0.09341383,-0.09341383,0.96715736
325,0.56255734,5.8288937,4.972206,0.9135742,0.49737275,11.8,0.0,0.0,0.0,0.0,0.4534912,0.0,0.096306704,-0.096306704,0.96712565
326,0.5134967,6.724824,3.2508657,2.205658,0.60050076,11.8,0.0,2.40275,1.7959524,0.60679746,0.32061768,0.0,0.09916566,-0.09916566,0.9673614
327,0.512994,6.4104495,3.5299273,-0.4633484,0.5829742,11.8,0.0,0.0,0.0,0.0,-3.4306946,0.0,0.08555385,-0.08555385,0.967322
328,0.55112815,5.8480434,4.745035,-0.36782837,0.5386374,11.8,0.0,12.527,1.752192,10.774809,-2.0416565,0.0,0.08814524,-0.08814524,0.9668956
329,0.54648805,6.8840985,3.7098722,1.1083984,0.61701626,11.8,0.0,2.87925,1.5058697,1.3733802,2.1103516,0.0,0.09817593,-0.09817593,0.9673528
330,0.5171677,7.6155815,2.5013669,1.4644775,0.72639644,11.8,0.0,1.003,0.6468828,0.35611722,0.61016846,0.0,0.09421921,-0.09421921,0.96678126
331,0.53232986,8.41427,2.0470436,0.7391052,0.7948248,11.8,0.0,3.2052498,1.1351784,2.0700715,0.7616272,0.0,0.093951836,-0.093951836,0.9667717
332,0.556251,8.283737,2.6054559,0.91711426,0.75750995,11.8,0.0,3.7549999,1.1930127,2.5619872,0.9781189,0.0,0.09351452,-0.09351452,0.9667524
333,0.5415417,7.9347396,2.6557183,0.58776855,0.6894219,11.8,0.0,1.5005,0.8408083,0.6596917,-0.10668945,0.0,0.09314734,-0.09314734,0.9666909
334,0.55151105,6.102296,4.5189066,0.6810608,0.5238966,11.8,0.0,0.75149995,0.6423292,0.10917071,-1.9236755,0.0,0.088829316,-0.088829316,0.966792
335,0.5558273,5.749988,4.921134,-0.33319092,0.47196633,11.8,0.0,12.667001,10.904205,1.7627952,-1.6133423,0.0,0.0878969,-0.0878969,0.966605
336,0.5747478,5.905243,5.1257663,1.9602966,0.4766192,11.8,0.0,13.048499,7.0003266,6.0481725,1.8725586,0.0,0.09983515,-0.09983515,0.9664001
